"Order ID","product ID",sales,Quantity,Discount,Profit
US-2014-157630,OFF-ST-10002471,158.76,2,0.4,15.84
US-2014-157630,OFF-SU-10002816,121.716,7,0.4,-2.044
US-2011-119935,FUR-FU-10000499,22.788,3,0.4,-0.792
US-2011-119935,FUR-CH-10004725,323.064,14,0.4,-124.096
US-2011-119935,TEC-AC-10001341,137.52,3,0.4,-22.92
US-2011-119935,OFF-AR-10000461,39.54,5,0.4,-19.86
MX-2014-137365,FUR-FU-10003150,39.024,2,0.4,-1.976
MX-2012-158981,FUR-BO-10004472,582,3,0.2,218.22
US-2013-125892,FUR-CH-10004725,92.304,3,0.2,-3.516
US-2013-125892,OFF-PA-10003224,84.96,6,0.2,-5.4
US-2013-103051,FUR-CH-10002547,244.56,5,0.2,-27.54
MX-2012-141915,FUR-CH-10004387,266.544,9,0.2,6.624
US-2011-150623,OFF-PA-10004854,77.28,3,0.2,-1.02
US-2014-112368,OFF-AR-10000503,16.08,4,0.4,-5.36
US-2014-112368,OFF-PA-10001470,11.172,1,0.4,-0.188
US-2013-130631,OFF-PA-10000318,66.948,7,0.4,-16.772
US-2013-130631,OFF-PA-10002219,65.232,9,0.4,8.532
US-2013-130631,OFF-ST-10003089,409.26,5,0.4,20.46
MX-2014-145051,OFF-FA-10003123,27.76,5,0.2,1.36
US-2012-146360,OFF-EN-10004580,101.94,5,0.4,-52.76
US-2012-112032,OFF-AR-10002975,73.104,4,0.4,-1.296
US-2011-138842,FUR-BO-10003103,273.12,4,0.4,-95.6
US-2011-138842,TEC-MA-10001290,105.96,2,0.7,-127.16
MX-2014-148488,TEC-CO-10001756,191.856,2,0.002,74.5755
US-2013-130239,FUR-BO-10002992,966.4,5,0.2,-96.7
US-2014-118752,OFF-FA-10004781,14.144,2,0.2,-1.256
US-2014-118752,OFF-BI-10002414,5.552,1,0.2,-0.768
MX-2014-128762,OFF-LA-10000203,13.32,5,0.4,0.42
MX-2014-128762,OFF-AP-10000621,373.284,3,0.4,49.764
MX-2014-128762,OFF-BI-10004080,5.598,1,0.7,-13.062
US-2012-105949,OFF-AR-10003794,81.816,7,0.4,-1.484
MX-2012-163272,TEC-CO-10004831,349.021,2,0.002,65.7406
MX-2011-105298,TEC-AC-10003454,179.52,3,0.2,40.38
MX-2011-105298,OFF-FA-10003911,17.856,2,0.2,-2.704
US-2012-116750,OFF-ST-10004835,218.208,4,0.4,-127.312
US-2012-116750,OFF-LA-10000448,6.768,2,0.4,-2.032
US-2012-116750,TEC-CO-10000917,422.762,4,0.402,-178.198
US-2012-116750,TEC-AC-10001364,57.384,3,0.4,5.724
US-2012-137526,OFF-BI-10003709,80.736,3,0.2,-11.124
US-2014-155194,OFF-AP-10000604,362.952,3,0.4,-60.528
MX-2012-133305,FUR-BO-10003873,836.928,4,0.2,230.128
MX-2013-127621,FUR-CH-10001114,30.816,1,0.2,9.616
US-2013-103513,OFF-PA-10001516,10.512,1,0.4,-2.808
MX-2013-131436,FUR-CH-10000343,731.424,3,0.2,118.824
MX-2013-141446,TEC-CO-10004152,342.514,4,0.002,61.0736
US-2012-122539,OFF-PA-10004155,61.38,5,0.4,-37.92
MX-2014-141684,TEC-PH-10003254,141.888,4,0.2,19.488
MX-2013-148453,TEC-CO-10004981,159.68,2,0.002,70.08
MX-2013-148453,FUR-TA-10002101,1480.37,3,0.2,333.048
MX-2013-148453,FUR-TA-10004832,982.912,2,0.2,-12.288
US-2012-114867,OFF-LA-10002609,5.244,1,0.4,-2.456
MX-2014-134922,FUR-CH-10003733,89.248,2,0.2,6.688
US-2011-162229,OFF-LA-10002199,6.6,2,0.4,-0.68
US-2011-162229,OFF-EN-10003832,101.808,14,0.4,-49.392
US-2013-152800,OFF-LA-10002868,16.416,3,0.2,-1.284
US-2013-152800,OFF-SU-10001794,63.36,9,0.2,1.44
US-2013-152800,OFF-FA-10002835,9.376,2,0.2,2.776
US-2013-152800,OFF-EN-10003560,33.44,5,0.2,-4.66
MX-2013-163853,FUR-CH-10004194,80.112,2,0.4,9.312
MX-2013-163853,OFF-ST-10000645,107.304,2,0.4,-64.416
MX-2013-163853,OFF-AR-10000845,30.24,5,0.4,-0.56
US-2014-146080,FUR-CH-10000528,67.776,2,0.4,-44.064
US-2014-146080,OFF-BI-10003372,63.504,6,0.7,-146.136
US-2014-146080,OFF-EN-10003352,24.024,2,0.4,3.184
US-2014-146080,OFF-BI-10003184,2.316,2,0.7,-2.564
US-2014-146080,OFF-FA-10004586,8.184,2,0.4,-2.056
US-2014-146080,OFF-EN-10001755,198.528,11,0.4,-23.232
US-2011-118899,FUR-CH-10000892,738.288,3,0.2,-166.152
US-2011-128776,TEC-PH-10004871,88.096,2,0.2,-14.344
US-2011-128776,FUR-CH-10004725,276.912,9,0.2,-10.548
US-2011-128776,TEC-AC-10001491,110.72,5,0.2,-23.58
US-2011-128776,TEC-PH-10002218,538.24,8,0.2,-107.68
US-2011-128776,TEC-PH-10002815,1696.64,5,0.2,-148.46
MX-2012-147382,TEC-CO-10004398,519.938,3,0.002,217.718
MX-2011-131709,FUR-CH-10002653,688.32,9,0.2,0
MX-2014-107930,FUR-CH-10000343,1219.04,5,0.2,198.04
MX-2014-107930,TEC-CO-10000917,176.387,1,0.002,26.1465
MX-2014-107930,FUR-CH-10003109,229.056,3,0.2,8.556
MX-2013-133417,FUR-BO-10001498,1098.96,5,0.2,233.46
MX-2012-129623,FUR-FU-10003384,63.648,3,0.4,8.448
US-2013-141257,FUR-BO-10001067,249.72,5,0.4,-33.38
US-2013-141257,OFF-LA-10002334,9.144,2,0.4,-0.176
US-2013-141257,OFF-LA-10004495,9.744,4,0.4,-0.656
MX-2012-100503,TEC-CO-10001824,161.596,2,0.002,30.4362
MX-2011-127089,FUR-BO-10001099,264.512,4,0.2,13.152
MX-2012-138471,FUR-CH-10004467,118.8,3,0.2,14.82
US-2013-116561,TEC-PH-10003177,246.48,5,0.4,-37.02
US-2013-101721,FUR-TA-10002482,285.376,1,0.2,-17.844
US-2014-148796,OFF-BI-10000963,3.432,2,0.7,-4.928
US-2014-148796,OFF-ST-10000836,43.368,2,0.4,-22.432
US-2014-138415,OFF-BI-10001895,102.84,5,0.4,-3.46
US-2014-138415,OFF-SU-10001515,29.016,2,0.4,-6.304
US-2011-152240,FUR-CH-10000885,551.556,3,0.4,-101.124
US-2014-128279,FUR-FU-10004842,14.952,3,0.6,-22.428
US-2014-127600,OFF-ST-10004660,31.536,6,0.6,-41.064
MX-2013-153654,FUR-BO-10003543,318.816,3,0.2,111.576
MX-2013-153654,FUR-TA-10000317,1022.53,4,0.2,332.288
US-2011-156664,FUR-TA-10004840,369.468,2,0.7,-591.172
MX-2013-162481,TEC-PH-10003312,161.1,5,0.4,2.6
MX-2013-143000,FUR-TA-10004840,1970.5,4,0.2,49.216
MX-2012-133424,TEC-CO-10000266,701.474,4,0.002,300.754
MX-2013-145569,FUR-BO-10004423,99.528,2,0.4,13.248
US-2013-137519,TEC-AC-10000957,413.52,10,0.4,-89.68
US-2012-139892,OFF-FA-10004533,23.296,8,0.6,-7.584
US-2012-139892,OFF-PA-10001801,18.04,5,0.6,-5.46
MX-2011-109414,FUR-CH-10003354,96.064,1,0.2,10.804
US-2014-108203,OFF-EN-10003472,28.584,6,0.4,-12.936
US-2014-108203,OFF-BI-10001987,40.872,2,0.4,-26.568
US-2014-108203,OFF-AP-10004569,82.548,3,0.4,-27.552
US-2014-108203,OFF-FA-10002427,21.456,4,0.4,-13.984
US-2012-104374,OFF-PA-10004294,60.96,5,0.4,-38.64
US-2011-104556,OFF-SU-10003019,53.82,5,0.4,-3.68
US-2014-161186,TEC-AC-10004044,31.848,2,0.4,-6.392
US-2012-162684,OFF-FA-10003931,30.144,4,0.4,-9.056
MX-2014-112347,TEC-CO-10003262,718.979,3,0.002,99.3592
US-2013-132934,FUR-CH-10000677,65.136,2,0.4,-21.744
US-2013-132934,FUR-FU-10002837,177.888,4,0.4,-38.592
US-2013-104283,TEC-CO-10004570,238.482,5,0.402,-24.8176
MX-2012-113502,FUR-TA-10001740,1454.83,3,0.2,-54.588
US-2011-113166,TEC-AC-10002257,723.324,7,0.4,-277.396
US-2011-113166,OFF-AP-10003794,198.432,1,0.4,9.912
US-2014-128587,OFF-BI-10001191,1.956,1,0.4,-0.424
US-2014-128587,TEC-CO-10002427,209.013,2,0.402,-7.70704
US-2014-128587,OFF-ST-10002781,154.656,3,0.4,-5.184
US-2014-128587,FUR-BO-10001201,98.808,2,0.4,4.928
US-2014-128587,OFF-EN-10004057,49.62,5,0.4,-31.48
US-2014-128587,OFF-FA-10001175,22.68,5,0.4,-9.12
US-2013-151379,FUR-TA-10000310,189.522,3,0.7,-435.918
US-2013-151379,OFF-ST-10002522,27.864,3,0.4,-0.036
US-2013-151379,OFF-FA-10003595,9.216,2,0.4,-1.264
US-2013-151379,OFF-FA-10001567,16.884,3,0.4,0.504
US-2013-133081,FUR-FU-10002104,148.344,7,0.4,-7.476
US-2013-128013,OFF-SU-10002466,38.904,2,0.4,-16.896
US-2013-128013,TEC-CO-10004589,300.483,2,0.402,-116.597
US-2013-128013,TEC-CO-10001933,713.151,6,0.402,-264.849
MX-2014-131366,FUR-BO-10004142,1168.4,5,0.2,306.7
MX-2014-131366,FUR-CH-10002132,273.472,4,0.2,95.712
MX-2014-131366,FUR-FU-10004013,19.08,2,0.4,-12.12
MX-2012-119333,TEC-AC-10001696,127.2,6,0.2,31.8
MX-2012-119333,OFF-SU-10002189,105.088,4,0.2,39.408
US-2012-148425,OFF-AR-10001423,113.76,5,0.4,-51.24
US-2012-148425,OFF-AR-10002335,62.136,3,0.4,-39.384
US-2012-148425,OFF-FA-10001128,23.076,3,0.4,-3.864
MX-2011-145135,TEC-CO-10004981,143.52,3,0.402,9.12
MX-2012-148054,OFF-ST-10004017,52.224,2,0.2,18.264
MX-2012-148054,OFF-ST-10000650,26.08,2,0.2,5.52
MX-2012-148054,TEC-CO-10004152,136.937,2,0.202,-3.7832
MX-2012-148054,OFF-FA-10002084,34.96,5,0.2,-8.74
MX-2012-148054,FUR-BO-10002325,659.424,4,0.4,-219.856
MX-2012-148054,OFF-BI-10004145,4.832,2,0.2,1.232
MX-2014-139367,FUR-CH-10000430,219.456,3,0.2,24.636
US-2013-117555,OFF-ST-10001010,554.16,5,0.2,-124.74
US-2014-139444,OFF-LA-10002183,5.488,1,0.2,-0.412
MX-2012-162656,FUR-FU-10004013,132.552,7,0.4,15.372
US-2014-158813,OFF-BI-10004145,3.624,4,0.7,-3.576
US-2014-158813,FUR-TA-10001602,402.96,4,0.7,-725.36
US-2013-135951,TEC-AC-10001055,68.796,3,0.4,-45.864
US-2012-153983,OFF-BI-10003009,23.928,4,0.7,-39.912
US-2013-106845,FUR-FU-10001317,68.076,3,0.4,-22.704
MX-2013-161347,FUR-FU-10002698,39.144,2,0.4,4.544
US-2014-140424,OFF-EN-10001443,23.616,4,0.4,-0.064
US-2014-140424,OFF-EN-10003352,12.012,1,0.4,1.592
MX-2013-148432,OFF-SU-10003157,19.2,2,0.4,1.28
US-2012-121538,TEC-PH-10003177,98.592,2,0.4,-14.808
US-2011-122651,FUR-TA-10002088,182.214,3,0.7,-267.306
US-2011-122651,OFF-BI-10001199,1.788,1,0.7,-2.872
MX-2012-165974,TEC-CO-10003694,1011.97,4,0.002,58.772
US-2012-110716,FUR-CH-10001658,199.392,6,0.2,-37.488
MX-2014-136973,FUR-BO-10002235,463.104,6,0.2,92.544
MX-2014-136973,TEC-CO-10004171,447.743,4,0.002,178.543
MX-2014-159863,TEC-CO-10002523,575.926,6,0.002,235.366
MX-2014-159863,TEC-CO-10001818,195.528,2,0.002,13.2882
MX-2014-154480,FUR-TA-10004937,2320.64,5,0.2,-203.06
MX-2011-128083,OFF-EN-10003661,13.296,4,0.4,0.416
MX-2014-132507,FUR-FU-10002696,90.624,2,0.4,-18.136
MX-2012-123358,FUR-TA-10001595,143.616,1,0.2,-19.764
US-2014-116869,OFF-BI-10004305,8.208,3,0.4,-2.352
US-2014-116869,FUR-FU-10000705,177.792,4,0.4,-94.848
MX-2013-159520,FUR-CH-10004572,501.248,2,0.2,37.568
MX-2012-162915,OFF-AR-10003291,87.936,3,0.2,25.236
MX-2012-162915,OFF-BI-10004177,31.456,2,0.2,9.016
MX-2013-153094,FUR-CH-10002653,229.44,3,0.2,0
MX-2013-153094,FUR-CH-10002727,55.136,2,0.2,19.976
US-2014-154627,OFF-EN-10004989,64.8,6,0.4,-35.64
MX-2012-167122,TEC-CO-10000344,1219.62,7,0.002,266.356
MX-2011-125045,OFF-AP-10003561,1124.26,7,0.2,252.896
US-2014-135160,FUR-BO-10001739,826.56,5,0.4,-303.14
US-2014-135160,OFF-ST-10001440,135.576,7,0.4,15.736
US-2014-131786,OFF-BI-10000126,10.188,3,0.4,-2.772
US-2012-142475,FUR-CH-10001332,198.24,7,0.2,-17.36
MX-2012-122329,TEC-CO-10003346,2014.36,8,0.002,419.803
MX-2014-157798,TEC-CO-10001309,758.859,3,0.002,21.2792
US-2014-127292,OFF-BI-10001254,78.72,4,0.4,-23.68
US-2014-127292,OFF-EN-10000857,76.5,5,0.4,-5.1
US-2014-127292,OFF-LA-10000203,13.32,5,0.4,0.42
MX-2012-154179,TEC-CO-10004367,1761.87,7,0.002,526.089
US-2013-130813,OFF-ST-10001954,122.4,5,0.4,-24.5
US-2013-130813,FUR-CH-10003514,119.472,2,0.4,-35.848
MX-2013-141852,FUR-CH-10001114,92.448,3,0.2,28.848
US-2014-151526,OFF-SU-10003371,17.484,1,0.4,-11.656
US-2013-117674,OFF-BI-10000501,24.528,4,0.4,-11.472
US-2013-117674,OFF-ST-10001393,45.912,2,0.4,-26.808
MX-2011-154116,FUR-BO-10002352,231.936,3,0.2,23.136
MX-2012-139514,TEC-CO-10000137,2276.04,9,0.002,542.639
US-2014-139941,FUR-FU-10004338,15.144,2,0.4,-1.536
US-2014-139941,FUR-BO-10004162,183.136,2,0.2,48.056
US-2013-137589,TEC-AC-10002357,170.112,12,0.6,-85.248
US-2013-137589,FUR-BO-10001498,219.792,2,0.6,-126.408
MX-2014-100811,FUR-BO-10004725,412.896,2,0.2,20.616
US-2014-100237,TEC-AC-10002799,83.016,2,0.4,-12.464
US-2014-100237,OFF-EN-10003728,66.72,4,0.4,-25.6
MX-2012-106740,TEC-CO-10003135,378.322,3,0.002,165.982
MX-2013-108952,FUR-CH-10002033,1015.68,4,0.2,101.52
MX-2011-158204,TEC-CO-10000956,477.124,3,0.002,147.244
US-2014-136497,OFF-ST-10001010,332.496,4,0.4,-210.624
US-2014-136497,TEC-CO-10003541,488.626,5,0.402,-165.074
US-2011-132899,OFF-EN-10002226,8.784,3,0.4,-4.836
US-2011-132899,OFF-ST-10001374,121.5,5,0.4,-48.6
US-2011-132899,TEC-PH-10002871,138.696,2,0.4,-25.464
US-2011-132899,OFF-AR-10001991,44.94,5,0.4,0.74
US-2011-132899,TEC-AC-10002760,80.064,2,0.4,-53.376
US-2011-132899,FUR-FU-10003283,20.112,2,0.4,-1.688
US-2011-132899,FUR-CH-10004783,67.608,3,0.4,-29.352
MX-2014-121552,OFF-ST-10001066,17.632,2,0.2,5.912
MX-2014-121552,TEC-MA-10003471,29.808,2,0.7,-36.792
MX-2014-121552,FUR-CH-10004844,178.08,2,0.2,-44.52
US-2014-129357,OFF-FA-10003496,9.456,2,0.4,-4.264
US-2014-129357,OFF-AR-10001072,9.888,2,0.4,-4.312
MX-2014-124016,FUR-CH-10000892,3445.34,14,0.2,-775.376
US-2011-122385,OFF-EN-10004870,105.52,5,0.2,-2.68
US-2011-122385,OFF-AR-10003096,148.224,6,0.2,12.864
MX-2013-156062,TEC-CO-10002009,752.512,3,0.002,134.212
MX-2013-156062,TEC-CO-10000262,882.032,9,0.002,148.352
US-2014-112690,FUR-FU-10004015,56.736,3,0.4,-3.804
US-2014-163251,OFF-PA-10000032,24.984,2,0.4,-1.696
US-2012-111689,FUR-FU-10001317,68.076,3,0.4,-22.704
MX-2011-103709,FUR-BO-10001390,205.524,3,0.4,6.804
US-2013-132325,FUR-CH-10004547,42.408,2,0.4,-24.032
US-2013-132325,TEC-CO-10004398,207.697,2,0.402,6.21736
MX-2014-112704,TEC-CO-10002700,204.831,2,0.202,40.5506
MX-2012-145352,FUR-BO-10001201,461.104,7,0.2,132.524
MX-2012-145352,FUR-FU-10004598,20.232,2,0.4,-13.168
MX-2014-120579,TEC-CO-10004171,783.55,7,0.002,312.45
MX-2014-124674,FUR-FU-10001765,42.84,2,0.4,-22.16
US-2014-165750,FUR-FU-10004117,20.064,1,0.4,-3.016
US-2014-165750,FUR-CH-10004844,267.12,4,0.4,-178.08
US-2014-165750,OFF-AP-10001885,32.64,2,0.4,-17.96
US-2013-151225,OFF-ST-10003056,65.1,7,0.4,-38.08
US-2013-151225,OFF-BI-10003934,121.32,6,0.4,-40.44
US-2013-151225,FUR-BO-10003463,97.632,2,0.4,-56.968
US-2013-151225,OFF-ST-10000619,157.584,2,0.4,-15.776
US-2013-151225,OFF-PA-10000994,21.312,2,0.4,-0.008
US-2013-151225,OFF-FA-10003961,44.928,8,0.4,-0.832
US-2013-151225,OFF-LA-10000990,8.616,2,0.4,1.256
MX-2012-120089,TEC-CO-10002434,381.915,3,0.002,79.5746
US-2012-146206,FUR-BO-10003768,400.032,9,0.6,-280.188
US-2012-146206,TEC-CO-10002009,500.167,5,0.602,-530.333
US-2011-157238,TEC-PH-10001427,64.824,2,0.4,-16.216
MX-2014-130995,TEC-CO-10000372,484.03,5,0.002,47.53
US-2012-142230,FUR-BO-10002383,235.116,3,0.4,-27.444
US-2012-142230,TEC-AC-10000151,59.76,4,0.4,-10
US-2012-142230,OFF-EN-10001616,38.736,6,0.4,-10.344
US-2012-142230,FUR-FU-10000705,311.136,7,0.4,-165.984
US-2012-142230,OFF-EN-10001538,37.62,5,0.4,-13.18
MX-2014-142629,FUR-TA-10003497,359.648,2,0.2,125.848
US-2013-159590,OFF-AR-10000719,25.704,2,0.4,-17.136
MX-2014-118381,FUR-BO-10003688,201.648,3,0.2,55.428
MX-2014-108042,TEC-CO-10002617,1053.69,5,0.002,441.288
MX-2013-107167,FUR-CH-10003354,96.064,1,0.2,10.804
US-2011-121860,FUR-FU-10000488,6.984,1,0.4,-0.936
MX-2014-110961,OFF-BI-10004145,9.06,5,0.4,0.06
MX-2014-110961,TEC-CO-10004521,247.751,5,0.402,15.6514
MX-2014-110961,OFF-ST-10001598,23.616,3,0.4,-0.804
MX-2012-104458,FUR-FU-10000850,140.448,7,0.4,21.028
US-2013-157175,FUR-FU-10003507,44.64,6,0.5,-23.28
US-2013-157175,OFF-EN-10000251,5.824,1,0.2,-1.096
US-2013-157175,TEC-AC-10001082,222.56,5,0.2,-39.04
US-2013-157175,FUR-CH-10000414,57.504,2,0.2,-10.096
MX-2014-141201,FUR-CH-10000105,69.648,3,0.2,20.868
MX-2012-131121,TEC-CO-10003158,1420.83,6,0.002,566.553
MX-2011-106943,TEC-CO-10000372,96.806,1,0.002,9.506
MX-2012-155957,OFF-EN-10002700,21.504,3,0.2,1.584
US-2013-121279,OFF-SU-10002227,21.36,2,0.4,-14.24
US-2012-139990,FUR-FU-10000140,61.668,3,0.4,-11.352
MX-2011-115826,TEC-CO-10001001,1395.24,7,0.002,150.924
MX-2013-127859,FUR-FU-10003419,88.224,4,0.4,11.744
MX-2013-127859,TEC-CO-10000388,127.506,1,0.402,-85.7144
MX-2013-127859,OFF-PA-10003715,21,2,0.4,-11.92
MX-2014-132150,TEC-PH-10002647,78.08,2,0.2,2.92
MX-2014-132150,OFF-ST-10004412,25.6,1,0.2,-4.8
MX-2011-162992,TEC-CO-10004521,82.6943,1,0.002,36.2743
MX-2013-114202,TEC-CO-10001234,1057.98,5,0.002,103.88
MX-2012-124443,TEC-CO-10000296,381.196,3,0.002,144.376
MX-2013-156538,OFF-EN-10002372,79.44,5,0.2,12.84
US-2014-107524,TEC-CO-10001221,509.363,5,0.202,-58.7366
US-2014-107524,FUR-TA-10000519,692.328,7,0.7,-1315.55
US-2014-107524,TEC-AC-10004241,155.008,4,0.2,-19.392
US-2013-162068,FUR-CH-10002088,101.376,3,0.4,-27.084
US-2013-162068,OFF-EN-10003529,31.428,3,0.4,-19.392
US-2011-137673,FUR-FU-10000060,24.156,3,0.4,-14.544
US-2012-116925,FUR-CH-10001914,94.704,4,0.4,-31.616
US-2012-116925,OFF-SU-10004119,35.184,2,0.4,-0.016
US-2012-116925,TEC-PH-10000018,764.82,3,0.4,-216.72
US-2012-116925,OFF-ST-10000886,78.996,1,0.4,-47.404
US-2012-116925,OFF-ST-10002510,487.728,6,0.4,-284.592
US-2013-110401,TEC-AC-10003047,32.676,1,0.4,-8.184
US-2014-102729,OFF-PA-10001576,12.12,2,0.4,-6.08
US-2014-102729,TEC-PH-10003457,522.144,2,0.4,-52.216
US-2013-139283,OFF-ST-10000619,630.336,8,0.4,-63.104
US-2013-139283,OFF-SU-10000198,63.168,7,0.4,-24.332
US-2013-139283,FUR-CH-10003559,25.356,1,0.4,4.216
MX-2014-164105,FUR-BO-10004472,727.5,5,0.4,121.2
US-2013-116988,OFF-AR-10000422,26.64,3,0.4,-8.88
US-2012-148383,TEC-AC-10001407,46.224,3,0.4,-12.336
MX-2012-161795,OFF-EN-10004012,25.668,3,0.4,3.828
MX-2014-101119,TEC-CO-10002657,173.213,1,0.002,46.5129
MX-2014-155915,FUR-CH-10000233,31.904,1,0.2,7.164
MX-2014-151085,OFF-LA-10002068,40.656,7,0.2,6.496
MX-2014-151085,OFF-FA-10003879,11.296,2,0.2,-1.584
MX-2014-151554,TEC-CO-10002617,1053.69,5,0.002,441.288
MX-2012-107909,FUR-TA-10000486,276.864,1,0.2,96.884
US-2012-162432,TEC-PH-10003877,108.912,3,0.2,-16.368
US-2012-162432,TEC-AC-10001341,305.6,5,0.2,38.2
US-2011-157441,OFF-PA-10002372,63.36,4,0.2,-4.8
US-2012-141873,FUR-BO-10001596,583.872,3,0.2,-14.628
MX-2014-140676,OFF-PA-10003365,124.24,5,0.2,13.94
MX-2014-140676,OFF-PA-10003982,25.408,2,0.2,3.808
MX-2014-140676,OFF-BI-10001002,30.48,5,0.2,10.28
US-2012-126774,FUR-FU-10001371,30.42,3,0.4,-2.58
US-2014-135713,TEC-CO-10001042,66.4976,1,0.402,-3.5624
US-2012-167570,FUR-FU-10003874,87.3,5,0.4,-36.4
MX-2014-166135,FUR-BO-10003284,210.24,2,0.2,7.88
US-2014-130085,FUR-CH-10001616,73.944,3,0.4,-16.056
US-2014-130085,TEC-PH-10001587,91.332,3,0.4,-35.028
US-2014-130085,TEC-PH-10003636,50.436,1,0.4,-15.144
US-2014-130085,TEC-PH-10003784,115.536,2,0.4,-57.784
MX-2014-160934,TEC-CO-10002571,287.244,3,0.002,65.6044
MX-2013-168354,TEC-CO-10002700,256.167,2,0.002,91.8866
MX-2013-136721,TEC-CO-10002113,585.986,6,0.002,180.746
MX-2013-136721,FUR-CH-10001795,319.984,7,0.2,55.944
MX-2012-126795,OFF-PA-10002219,57.984,6,0.2,20.184
MX-2012-126795,FUR-CH-10002653,229.44,3,0.2,0
US-2013-108567,FUR-FU-10004915,128.304,3,0.4,-83.436
MX-2013-158358,FUR-CH-10004219,88.704,3,0.2,5.544
MX-2012-113523,TEC-CO-10004981,159.68,2,0.002,70.08
US-2013-111332,FUR-FU-10003901,19.992,2,0.4,-6.688
MX-2014-111122,TEC-CO-10002201,334.929,4,0.002,42.9288
MX-2013-101126,TEC-CO-10004185,157.285,2,0.002,35.9248
MX-2014-112522,TEC-CO-10001824,161.596,2,0.002,30.4362
MX-2014-106873,TEC-PH-10003312,64.44,2,0.4,1.04
US-2011-107594,FUR-FU-10003608,13.38,2,0.5,-5.9
US-2012-163265,OFF-ST-10000836,144.56,5,0.2,-19.94
US-2012-163265,OFF-LA-10003717,12.096,2,0.2,-1.384
US-2012-163265,FUR-CH-10000302,210.288,3,0.2,-2.652
US-2012-163265,FUR-BO-10003499,291.792,2,0.4,-165.368
MX-2013-126361,TEC-CO-10003370,173.173,2,0.002,48.213
US-2011-162425,OFF-BI-10002483,3.84,2,0.4,-1.12
US-2011-162425,OFF-FA-10003638,29.232,4,0.4,-2.448
US-2012-110618,OFF-AR-10000719,137.088,8,0.2,-34.272
MX-2014-164994,TEC-CO-10002434,636.524,5,0.002,132.624
MX-2013-141271,TEC-CO-10000771,1007.74,4,0.002,260.46
US-2013-128650,OFF-BI-10001254,39.36,2,0.4,-11.84
US-2013-128650,OFF-ST-10002574,58.716,3,0.4,-38.184
US-2013-128650,TEC-AC-10001364,153.024,8,0.4,15.264
US-2012-148257,OFF-SU-10002962,23.616,2,0.2,-5.624
US-2011-119711,TEC-CO-10000887,420.817,3,0.202,-74.9027
US-2011-119711,OFF-ST-10004382,74.624,8,0.2,-7.616
US-2011-119711,OFF-EN-10001327,132.88,5,0.2,24.88
US-2013-119956,FUR-TA-10001496,509.696,2,0.2,-50.984
US-2012-130932,OFF-ST-10002522,27.864,3,0.4,-0.036
US-2012-130932,OFF-AR-10001833,15.312,2,0.4,-0.768
US-2012-130932,OFF-BI-10002483,7.68,4,0.4,-2.24
US-2011-111157,OFF-ST-10001010,249.372,3,0.4,-157.968
US-2014-144897,OFF-EN-10001940,18.72,2,0.4,-10.92
MX-2012-100979,FUR-BO-10003688,336.08,5,0.2,92.38
MX-2012-140018,FUR-FU-10003608,56.196,7,0.4,-11.284
MX-2011-152534,TEC-CO-10004152,513.77,6,0.002,91.6104
