,0
419,14.141940639592992
420,14.135797157726376
421,53.68003430763064
422,53.84026930571355
423,24.267223282305896
424,22.946402089512862
425,32.181361908648434
426,-8.118770535688922
427,7.135606623869729
428,-6.432660280781708
429,8.111954593640116
430,12.071413657003614
431,302.33266177359036
432,15.902270972657828
433,5.598423304213489
434,1.2268646901335656
435,-9.587324634938875
436,43.6474610886934
437,-19.48770008563801
438,12.487372821625563
439,173.7811688458338
440,6.690556080055732
441,-33.6236142745795
442,233.2522407411765
443,33.18591737548961
444,11.924369248807148
445,11.126327524810584
446,15.879254777337342
447,38.44698304219325
448,6.649961597185655
449,7.251652872254616
450,102.98455085044434
451,15.796680431465404
452,-25.277912488065596
453,216.57700236349518
454,3.4512766212321107
455,37.534391810583905
456,102.91021758194965
457,-11.975789786532191
458,-58.976325944438805
459,-125.67059274423255
460,63.48699852197825
461,-5.215647122725996
462,4.80391013883048
463,118.68126948390025
464,-8.641501568699931
465,17.567715388104396
466,14.022435696433247
467,-25.2867147894314
468,12.071413657003614
469,356.6348628434828
470,268.38411093540503
471,8.130206699444685
472,14.066582592101902
473,68.39086300823435
474,-3.0343680009827363
475,9.142321128836521
476,9.605395902048445
477,39.97765718200601
478,16.72623909085209
479,7.251652872254616
480,53.81361948394022
481,22.96304102968525
482,11.439397297849041
483,-3.020547391458927
484,25.597914251509273
485,-6.371885977040096
486,-14.80428490823935
487,90.14400451441979
488,25.794927941937726
489,-17.931342089745197
490,84.01618445178683
491,216.0978410752167
492,133.42048662748846
493,-5.43608403293559
494,140.35416154303772
495,-0.6310577403340493
496,28.743866302711076
497,7.871131668803466
498,7.234025188785687
499,18.482433992555777
500,-5.185547752397348
501,36.716219982615215
502,6.649961597185655
503,61.44875986476829
504,2.2106238604100827
505,53.54001768860761
506,30.073190680617344
507,61.99558467786779
508,15.834902207770291
509,4.5247367486456
510,3.8012687895310053
511,79.558922058839
512,-12.242763751132605
513,3.6686112162370326
514,-3.057968388930588
515,-15.185699378320386
516,11.507418737772555
517,2.331208161747448
518,157.05928446324162
519,17.424924377783874
520,35.01827173163259
521,3.2098533981899293
522,-37.1051437831018
523,33.33694897867297
524,120.29372947165183
525,-94.35984378691818
526,509.71163230105157
527,2.2598248916893247
528,6.383805691370761
529,75.27259094632613
530,4.798453130222926
531,31.576750384839706
532,2.297724522406082
533,28.559125221290795
534,-5.2951339858205
535,57.45096092750291
536,-8.112621705146953
537,-106.50352664298548
538,17.525351853804196
539,-17.246049145773792
540,2.3198578391823643
541,36.46834168411331
542,40.77319257485585
543,-87.77005531376304
544,199.2657943814211
545,28.44439935712593
546,46.44573954814749
547,-62.917533901156624
548,57.50564031651257
549,59.88674642822636
550,28.25361575480546
551,6.690556080055732
552,8.111954593640116
553,17.561754447705706
554,24.575328775291524
555,-306.29593721538754
556,50.84135654764822
557,4.357828796643782
558,11.605007955923204
559,-112.64134391920089
560,540.2997022175115
561,14.151234323831032
562,521.518949368187
563,451.34367446256493
564,11.238784913999968
565,75.21737301897149
566,81.02983471464188
567,16.440904694941928
568,25.6742556911682
569,153.12625659953676
570,54.76441917921959
571,8.568830288488577
572,1436.4084394138056
573,121.3118438234256
574,11.483721587223968
575,24.425237975561963
576,12.026872700970808
577,48.624790398215225
578,-27.4939112352844
579,-6.0333830503031365
580,10.627201102584456
581,22.083896548634385
582,3.094699981534873
583,166.9161269828776
584,17.467340124611738
585,6.297225668519885
586,-8.248621759402521
587,1.3752598268186838
588,69.57306409081109
589,14.385889678959618
590,206.8872837763089
591,293.91155956244813
592,120.08009696748648
593,4.83848222367844
594,25.311202408002167
595,17.205532610406067
596,212.7034082476949
597,-6.594513284516914
598,-8.810321238704462
599,-5.317643893094031
600,65.5575004367396
601,3.7663991418932308
602,-11.65638098510247
603,-23.285886504928477
604,16.58754520706831
605,95.96525163024302
606,4.627367402500321
607,-46.41523209229461
608,7.377663647723653
609,79.70706121890655
610,40.03868244525446
611,7.346092752759558
612,-310.95977097650143
613,30.034179801968943
614,-8.536171338855667
615,-6.699783418727269
616,48.270209907450855
617,12.2390102548512
618,-273.99825623855554
619,6.440113416859857
620,65.32591646455033
621,7.315419846360279
622,67.24729185043876
623,4.314408225874074
624,39.627716505720606
625,-178.24359865501157
626,9.036268934831583
627,3.777209000495063
628,66.42267325574544
629,-11.615058576886106
630,10.809919857775824
631,10.963632457105398
632,-86.32818451900556
633,96.09744728814452
634,123.69550074279721
635,94.9598806820779
636,17.60303181865073
637,13.864498388861833
638,2.1383811469510805
639,4.3602883567471205
640,-21.011484886485565
641,21.692676337637977
642,-42.993010933014546
643,-51.05865291251107
644,56.12991633587055
645,11.067763018247126
646,11.219403253384248
647,6.900176304085366
648,5.916065235414801
649,4.3016677716853
650,169.27166828098817
651,21.98696703459351
652,23.974981271230217
653,227.16324393999145
654,123.48168301058391
655,197.6937332616677
656,-9.866081653675213
657,-11.069284697248756
658,-15.645505492920801
659,9.862621575807193
660,5.916065235414801
661,40.48148228823937
662,3.0045355183983635
663,37.087226651266924
664,61.42779676658483
665,8.001489738184775
666,-6.4797280246987965
667,25.632278224799073
668,184.67785091976427
669,181.9663932065709
670,45.37130824490737
671,63.321051652983286
672,9.071328302570095
673,33.62798721736549
674,54.569583299732315
675,3.5730941609351943
676,-67.64880410405243
677,2.821940778158594
678,212.28054113559043
679,-24.131071614986613
680,2.3285799140817773
681,39.503455237311435
682,-108.21405225431975
683,108.7874331764112
684,40.93630739136015
685,-138.01836361221993
686,4.058391757952654
687,13.62648446324484
688,175.13877908020146
689,-5.397667071748108
690,51.19839730321085
691,-37.0553267725928
692,-2.482619660133928
693,6.690556080055732
694,4.335028602301219
695,9.535300330025352
696,2.282128474753953
697,34.553261747774876
698,33.405760844124075
699,9.036268934831583
700,-18.27129795564619
701,70.67512825303011
702,16.663318725741235
703,65.10203986098772
704,-22.64502722737466
705,206.81552403102927
706,4.058391757952654
707,6.383805691370761
708,38.54384940668248
709,128.42708757006613
710,6.86372121581466
711,64.47296392409565
712,11.308221130715413
713,12.054144617657208
714,93.02949064524202
715,78.46233766621293
716,11.562926559501001
717,41.25894363278676
718,56.18683989347027
719,3.2037010775103596
720,7.798846400702646
721,11.04273552841842
722,122.814287272664
723,53.85756058493755
724,88.89232611097891
725,32.418997235563
726,22.313079292357287
727,7.377663647723653
728,7.728955321292084
729,473.9742085504581
730,196.3899625562566
731,162.40244298171004
732,9.142321128836521
733,96.55513518907179
734,6.690556080055732
735,-285.1929346065695
736,118.69120625257588
737,3.053979701738663
738,5.916065235414801
739,-9.47546981978248
740,207.13151966267233
741,259.81413709420804
742,9.47609569927087
743,42.856537558048
744,31.36117605736436
745,-43.2777255171565
746,280.55229875298744
747,11.81576302105246
748,12.15975246716332
749,11.349708204424468
750,456.42633455319015
751,-10.25799897058988
752,23.05501938270886
753,2.3746985623478363
754,9.786748655227933
755,9.10654188504506
756,76.57383542474504
757,-36.39692282966289
758,53.72907307083672
759,17.605126112501686
760,-14.980023180435388
761,6.383805691370761
762,-8.045530944149881
763,3.6803425441016997
764,5.322141348246649
765,17.31254103865622
766,12.54435164184272
767,34.04171816385381
768,6.383805691370761
769,-15.567307212383385
770,-86.29849555006196
771,25.59597601568917
772,45.67741575335851
773,3.2098533981899293
774,21.87023794665463
775,6.690556080055732
776,198.10414415966764
777,5.022574069719193
778,22.276575926802295
779,-153.59477965229271
780,9.014330461106699
781,-250.72626851502667
782,3.8750264654614184
783,4.20867790075202
784,4.228632272321961
785,126.73657403495612
786,6.297610654061748
787,43.35808494563539
788,1.1686009454639277
789,6.383805691370761
790,3.3677532001497155
791,11.25760134716186
792,34.03121094231042
793,-18.838637720205625
794,-78.68364016191667
795,58.682114237546564
796,-39.774261591490706
797,29.07115139386109
798,421.2474213697977
799,12.06945615746617
800,8.461623963138726
801,-86.88760416102001
802,28.449382038618452
803,23.249148814090304
804,6.690556080055732
805,-4.613445095229793
806,17.665141324928666
807,88.3069142318451
808,1.1686009454639277
809,-50.03725475578263
810,-3.0343680009827363
811,28.840032102431596
812,3.3972481866027984
813,40.34243616095901
814,3.276265850437558
815,-30.114309531722505
816,3.1467844576268447
817,44.70680420012206
818,222.95908599836585
819,27.979554286788602
820,4.615051409490794
821,282.62700759641336
822,7.642334950837229
823,-6.719883966336665
824,31.497922497003643
825,8.731844952958532
826,3.174582822490466
827,-7.633753351364923
828,1.4664822070762051
829,-74.62659147140384
830,101.41309594298197
831,14.001874113295443
832,12.118472821517308
833,-8.846156226561499
834,37.687825105348985
835,178.706323334138
836,4.370002359036469
837,-150.31332716722696
838,9.071328302570095
839,17.62106761648727
840,7.377663647723653
841,6.649961597185655
842,-35.583960767545
843,22.81920414237314
844,54.879743957654995
845,7.762882488578767
846,248.420834814226
847,-222.76972598774708
848,250.99703145151415
849,264.61766182947235
850,172.62171058028542
851,8.795105496308732
852,39.539761091182534
853,10.932718295897814
854,152.38105236829205
855,448.67711800013376
856,16.610488472131436
857,6.649961597185655
858,51.95999496358641
859,17.610579178605423
860,48.19284610623023
861,11.281611953461468
862,12.144460564963374
863,56.512114383508894
864,48.20971766171747
865,3.463836694563674
866,12.602060018038662
867,1.4505639928725163
868,132.6654904352654
869,3.4503886344824912
870,-25.2867147894314
871,4.59820630463156
872,-45.932312324158275
873,3.8750264654614184
874,73.08110668125711
875,19.55660809595929
876,5.788939083944761
877,-6.677872751153417
878,88.93990831526853
879,19.12911645745208
880,-27.007894257494087
881,281.61964487068116
882,80.79167058104838
883,-18.19144860690382
884,28.52051491652685
885,-221.77328007175714
886,11.349708204424468
887,27.96951338767916
888,14.064774851585776
889,-3.0923176859461576
890,-142.19595225928452
891,32.43789757978422
892,-13.12185675943926
893,70.88704845978361
894,7.266041687007437
895,24.516788478733154
896,14.283836087405849
897,-162.11343389441035
898,56.01479561876604
899,11.281611953461468
900,65.10203986098772
901,113.22760017223312
902,-11.7800514395628
903,1.135642309876044
904,22.494366789424895
905,3.8750264654614184
906,59.19275275680424
907,4.0437357487603816
908,-3.080544657183361
909,58.02219528361149
910,-20.31849287893973
911,6.183710424673302
912,-2.285372093086544
913,-125.66556781099703
914,53.23314421817545
915,15.412333415017406
916,24.928349988232362
917,11.03127535182241
918,4.215891818133188
919,24.25068315973795
920,172.3049170034047
921,230.47087611819705
922,5.815942908813318
923,12.545081197821505
924,81.0965401408354
925,45.102424170872226
926,9.375913904619129
927,-15.301371049920517
928,7.290605969742759
929,-14.719144818297263
930,39.889927568080346
931,-119.50414947970647
932,3.8750264654614184
933,217.07311593155336
934,-20.4599100230785
935,24.01953471924869
936,47.75419884496023
937,21.99693999663269
938,442.4747475024666
939,9.036268934831583
940,1.4154913152062625
941,-124.06391187005094
942,629.048808355274
943,71.25003334072794
944,15.879254777337342
945,15.621939368661254
946,181.0145572995688
947,9.378843557808315
948,22.613854863496417
949,-223.4340973565681
950,-14.281621351040632
951,5.68017762135779
952,-35.711133911085916
953,-7.06441231631905
954,12.760622184368394
955,6.690556080055732
956,-4.573299896569902
957,-193.05696551394627
958,27.83060164804253
959,68.84365096559142
960,99.23025993146051
961,28.766031269721523
962,88.56842076670317
963,4.219283768479006
964,27.979554286788602
965,51.87020856991212
966,22.07895588205781
967,78.02524721481058
968,24.72468439788702
969,-2.348111969091795
970,4.665270733323895
971,7.894393376582108
972,-118.7828773848767
973,70.63587431994158
974,57.47949382293597
975,796.0312192999877
976,77.02295476241399
977,25.67179282697115
978,2.48546689192641
979,58.467818829662086
980,42.35178062761263
981,16.52709290228411
982,-47.647535915796425
983,23.32855886921469
984,281.15324403250384
985,1.2268646901335656
986,32.00619516654965
987,11.281611953461468
988,11.237912344841325
989,9.89679964283336
990,10.208156620188062
991,77.9973288252198
992,-6.697427034968075
993,154.06051177889447
994,3.0778267077999426
995,35.508096505820184
996,22.083896548634385
997,69.43553557550524
998,43.07662236139131
999,37.06336078392841
1000,15.133650976983283
1001,127.5609065194548
1002,11.98819893386899
1003,7.558091680937176
1004,-4.432581317028207
1005,55.72474517136009
1006,-402.2892075645399
1007,133.6473440927519
1008,40.78102256757792
1009,-29.86988480205839
1010,55.14369495836721
1011,23.018930274038457
1012,-21.93278676978667
1013,5.329739656264037
1014,-125.45447772556967
1015,-477.9314464930079
1016,-6.604855162736902
1017,97.83141478473586
1018,22.845039533397767
1019,191.5721021511723
1020,5.225772370806786
1021,-70.14385277139318
1022,2.144059907852639
1023,-79.32171641256453
1024,3.7663991418932308
1025,4.357828796643782
1026,9.071328302570095
1027,175.6157124801661
1028,23.138418348109987
1029,1.9808726255498192
1030,-5.718623947635802
1031,49.92956147449488
1032,-8.489149910558181
1033,-2.3331059418901883
1034,22.752689818435854
1035,24.698066376979046
1036,14.6936027598863
1037,8.935699718905493
1038,23.417658599786197
1039,19.513768355359726
1040,6.114959934893778
1041,-58.01982859622899
1042,19.174385277256807
1043,-4.754284358563466
1044,23.850006072826517
1045,87.50171229497793
1046,113.26515415258858
1047,24.188234275350432
1048,-166.6815881967966
1049,14.640953693611428
1050,10.213571830843533
1051,95.1239175760591
1052,30.597257198224302
1053,210.1906898209319
1054,-18.572761363456365
1055,45.571869883959764
1056,92.14881693269398
1057,6.297225668519885
1058,7.078941953016524
1059,7.061433182778335
1060,-36.1539287236131
1061,-16.9758494914336
1062,8.999304406010621
1063,7.093170423116367
1064,12.144460564963374
1065,7.1876789168952095
1066,2.4115262502777175
1067,25.558609529066032
1068,23.649823358984513
1069,30.120662040249954
1070,7.377663647723653
1071,25.72109187917596
1072,12.49204258097985
1073,181.20340136325385
1074,149.55149260876811
1075,-26.350348731200164
1076,-22.45912172800893
1077,53.11708737991831
1078,1.4154913152062625
1079,68.74941305938233
1080,10.718933045778375
1081,4.3949514946630766
1082,15.226394832110481
1083,29.31995234052275
1084,24.24031395933547
1085,105.0798683061211
1086,6.389505082211246
1087,-53.86308939863332
1088,7.061433182778335
1089,352.49484797320474
1090,4.634895340115699
1091,-40.910832414888226
1092,10.059250301770055
1093,23.809273337143757
1094,2.235300116340383
1095,10.435224939888633
1096,21.686212980618073
1097,14.58957169142806
1098,263.0680851878433
1099,-5.222160143628085
1100,8.977365932285737
1101,22.672486854650103
1102,6.383805691370761
1103,193.23635911575226
1104,6.383805691370761
1105,-14.56532016071322
1106,1.2268646901335656
1107,11.320684413382162
1108,4.263689492553388
1109,44.58402089008892
1110,15.643144131884496
1111,33.93093128014673
1112,6.489254553048051
1113,31.937675321830337
1114,254.32385044559098
1115,12.508343557741672
1116,-36.92194229435782
1117,32.25561083307392
1118,15.341269519407284
1119,4.3016677716853
1120,6.881616731730919
1121,126.92425076349282
1122,28.390308666656864
1123,27.907360598982514
1124,22.613854863496417
1125,15.454459713858775
1126,45.1373306045453
1127,-6.379569544501593
1128,28.259717080869272
1129,86.27790960419424
1130,-10.938369745193937
1131,-14.72245272116147
1132,9.201966595772943
1133,125.65352117913868
1134,5.465283365987871
1135,4.019387720820049
1136,31.480102908766124
1137,14.869946949880818
1138,6.690556080055732
1139,4.231820780428777
1140,51.71046979378186
1141,-173.25024590550217
1142,35.593617983053285
1143,-527.300036125831
1144,9.071328302570095
1145,11.01864194566648
1146,14.787809177488352
1147,46.40755056618248
1148,4.574917919469845
1149,3.2730283818575265
1150,-113.14303787213748
1151,582.217633457031
1152,7.158029918422139
1153,-293.71738431084026
1154,17.640524177376136
1155,29.32620643479966
1156,3.275127599133518
1157,14.938416513912186
1158,4.7334656729661075
1159,55.96851096561948
1160,11.126327524810584
1161,15.526401258694186
1162,53.44160401718642
1163,-20.227155701175068
1164,-841.8649449148419
1165,111.61144737868362
1166,1.2268646901335656
1167,18.22198714705573
1168,78.3655943637364
1169,101.79279022978727
1170,342.11789373878656
1171,90.42846869615394
1172,6.649961597185655
1173,3.8750264654614184
1174,9.404806826516797
1175,95.7504206609477
1176,90.60585565483804
1177,433.5484104450042
1178,3.8659031072761834
1179,12.963338730736186
1180,-73.3992505190491
1181,89.0503687701871
1182,17.694993873126197
1183,9.04938982884521
1184,64.8057421328442
1185,227.43869174517732
1186,16.094074446185957
1187,23.312126906034997
1188,84.1876331037044
1189,11.99929413963531
1190,17.587171948993262
1191,48.45033721180139
1192,-5.420257719023973
1193,6.924950837676696
1194,69.109799290733
1195,15.377803029301505
1196,3.7663991418932308
1197,-4.816081299538408
1198,12.515455925740353
1199,4.59820630463156
1200,392.7684067347438
1201,53.95669849739063
1202,-159.73863054442796
1203,16.468578553924214
1204,-25.2867147894314
1205,52.91287353113549
1206,9.936413524456578
1207,-32.7374772520894
1208,16.897232416795852
1209,17.55103488058705
1210,1.3752598268186838
1211,3.4503886344824912
1212,14.992422303146489
1213,14.121067546282662
1214,-3.020547391458927
1215,-122.36121038341084
1216,15.583376284628557
1217,156.1623919635882
1218,177.42100868409602
1219,-6.850564477108502
1220,54.29648950008982
1221,27.82581784985774
1222,126.37936806599271
1223,10.687134779501303
1224,-16.915086911392628
1225,28.387421470633335
1226,46.07298119193106
1227,-16.013221542694506
1228,3.887766919650192
1229,3.9612746312015377
1230,40.07062449481099
1231,25.466022367563486
1232,-16.55457445391008
1233,154.82252188951946
1234,28.535806522420867
1235,4.3016677716853
1236,21.701141182186262
1237,9.46112636738765
1238,-4.248049561270745
1239,-5.718623947635802
1240,12.11822014790941
1241,-1282.2813595018376
1242,-5.752146197827887
1243,2.912149156061332
1244,89.406272065146
1245,34.437857468637056
1246,-76.09846142642031
1247,200.03292609824155
1248,2.3814988248596913
1249,17.70882672857773
1250,1.25271511185669
1251,212.55993662280721
1252,3.8750264654614184
1253,-213.8074009799807
1254,-275.4088324818762
1255,14.939298080754947
1256,85.81023703144096
1257,-41.227234889876165
1258,-4.730427561175086
1259,5.477648039391157
1260,-8.445428577011608
1261,60.735791633042645
1262,48.3361944784958
1263,61.5155800095048
1264,11.103495785461316
1265,32.52865933589239
1266,-22.120944575080042
1267,21.619098296974503
1268,12.47939744228714
1269,-3.1953469227959324
1270,-33.65749241639825
1271,241.58922679847444
1272,-37.318857327245546
1273,4.263689492553388
1274,11.04273552841842
1275,54.026856403495806
1276,-97.04660511432587
1277,89.32038429625
1278,14.372494580208254
1279,70.78996923043336
1280,153.18234117015353
1281,10.58195424576303
1282,11.308123475497764
1283,14.580992808125625
1284,6.489254553048051
1285,7.288621465637453
1286,85.9667878351431
1287,-7.242463218927464
1288,30.751470059275498
1289,28.56542398269547
1290,17.22648859596821
1291,6.690556080055732
1292,9.031204289431974
1293,1.135642309876044
1294,15.436433595337325
1295,89.82558472155631
1296,-17.298003660738985
1297,1.135642309876044
1298,-37.20585521405136
1299,226.2693175947244
1300,17.66234498743229
1301,15.400679215482105
1302,-6.909031709255913
1303,3.6803425441016997
1304,82.1718465309799
1305,9.799557570828581
1306,110.99131953613752
1307,22.739663949242253
1308,61.41647020698536
1309,22.021986487696868
1310,33.33680122928861
1311,6.649961597185655
1312,17.654450410964266
1313,2.141516265932215
1314,-2.2376711865132446
1315,40.43868704160079
1316,16.664632011491094
1317,-8.127402229503062
1318,28.539303632956212
1319,-3.020547391458927
1320,-46.57722809904385
1321,14.30439767054365
1322,-16.923836508527614
1323,51.98268131582656
1324,25.356719771521874
1325,2.2747320462814473
1326,41.78349437429701
1327,1.3593416126149949
1328,14.483455868609767
1329,6.383805691370761
